Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
0,0.0000,0,0.0000,1,0.0000,0.2000,0.2000,0.0000,0.0,11,1,8,8,11,3,1,0
2,3.0000,2,63.5000,118,5250.8917,0.0016,0.0149,0.0000,0.0,11,2,2,1,2,3,1,0
0,0.0000,0,0.0000,72,2494.8171,0.0028,0.0138,0.0000,0.0,11,1,2,1,11,3,0,0
5,249.8000,2,50.0000,229,8866.1674,0.0071,0.0243,0.0000,0.0,11,2,2,1,1,3,0,0
0,0.0000,0,0.0000,8,219.0000,0.0000,0.0250,0.0000,0.0,12,2,5,3,2,3,0,0
0,0.0000,0,0.0000,3,0.0000,0.2000,0.2000,0.0000,0.0,11,2,2,5,1,3,0,0
0,0.0000,0,0.0000,6,143.5000,0.0000,0.0167,0.0000,0.0,12,1,1,8,10,3,0,0
0,0.0000,0,0.0000,21,1050.2500,0.0000,0.0286,0.0000,0.0,11,2,2,6,2,3,1,0
0,0.0000,0,0.0000,27,520.0000,0.0000,0.0037,0.0000,0.0,11,8,2,3,20,2,0,1
6,201.0000,0,0.0000,84,3646.0833,0.0069,0.0168,66.5741,0.0,11,2,2,4,2,3,0,0
0,0.0000,0,0.0000,8,141.6667,0.0438,0.0288,0.0000,0.0,12,1,2,1,1,3,1,0
0,0.0000,0,0.0000,11,577.7500,0.0182,0.0333,0.0000,0.0,11,3,2,1,3,3,0,0
3,89.0000,0,0.0000,26,655.5357,0.0000,0.0375,0.0000,0.0,11,2,2,4,1,3,0,0
10,149.0134,2,138.0000,78,2207.3669,0.0024,0.0125,0.0000,0.0,12,3,2,1,2,3,0,0
4,113.2500,0,0.0000,91,1746.1087,0.0000,0.0043,0.0000,0.0,11,2,2,8,8,2,0,0
4,562.0000,0,0.0000,22,1945.5000,0.0000,0.0083,0.0000,0.0,12,2,2,1,2,3,0,0
10,305.9053,1,89.9545,101,6038.2448,0.0019,0.0191,51.3608,0.0,11,2,4,3,2,3,1,1
8,203.9167,4,114.7500,118,3903.1671,0.0041,0.0125,55.0113,0.0,11,2,2,1,2,3,0,1
1,7.6250,0,0.0000,21,1104.9000,0.0000,0.0146,0.0000,0.0,12,2,2,1,1,3,0,0
1,4.0000,0,0.0000,48,1199.1606,0.0000,0.0007,0.0000,0.0,12,2,2,1,2,2,0,0
13,1230.3333,7,286.0833,68,3147.2456,0.0137,0.0268,1.5978,0.0,12,1,1,1,2,3,0,1
0,0.0000,0,0.0000,34,1401.4583,0.0000,0.0235,0.0000,0.0,11,2,2,9,11,2,0,1
0,0.0000,0,0.0000,33,2861.9667,0.0000,0.0344,0.0000,0.0,11,2,2,9,2,3,0,0
0,0.0000,0,0.0000,10,379.0833,0.0000,0.0125,0.0000,0.0,12,3,12,1,1,3,1,0
0,0.0000,0,0.0000,16,283.7500,0.0125,0.0250,0.0000,0.0,11,2,2,1,11,3,0,0
6,129.0208,0,0.0000,56,755.4179,0.0017,0.0158,0.0000,0.0,11,1,1,1,10,3,1,0
1,5.0000,1,70.5000,125,3507.0109,0.0056,0.0139,0.0000,0.0,11,4,1,4,2,3,0,0
0,0.0000,0,0.0000,17,364.5417,0.0000,0.0417,0.0000,0.0,12,3,2,8,13,3,0,0
4,45.7500,0,0.0000,18,1273.0833,0.0000,0.0318,6.7510,0.0,12,1,1,1,1,3,0,1
9,189.1098,3,39.0000,73,3059.0139,0.0123,0.0249,16.7421,0.0,11,2,2,3,2,3,1,1
3,156.5000,0,0.0000,9,143.0000,0.0000,0.0056,0.0000,0.0,11,1,1,1,2,2,0,0
0,0.0000,0,0.0000,13,255.0833,0.0000,0.0154,0.0000,0.0,12,2,2,8,1,3,0,0
0,0.0000,0,0.0000,56,2749.1500,0.0006,0.0238,0.0000,0.0,11,2,2,1,8,3,0,1
6,89.0625,2,888.0000,275,9139.4967,0.0063,0.0185,0.0000,0.0,11,2,2,1,2,3,0,0
0,0.0000,0,0.0000,49,938.0417,0.0038,0.0107,0.0000,0.0,12,1,1,7,2,3,0,0
3,20.5000,0,0.0000,38,1806.5583,0.0051,0.0265,7.1501,0.0,11,2,2,6,13,3,0,0
0,0.0000,0,0.0000,3,58.5000,0.0000,0.0667,0.0000,0.0,12,2,4,1,2,3,0,0
1,0.0000,0,0.0000,45,1296.0000,0.0000,0.0133,0.0000,0.0,11,2,5,2,3,3,0,0
4,79.2500,5,500.8000,39,1080.8750,0.0106,0.0250,20.0650,0.0,11,2,5,1,2,3,0,1
3,155.6078,1,14.0000,108,2942.0216,0.0003,0.0130,7.8909,0.0,12,1,1,2,10,3,0,1
5,175.9167,0,0.0000,12,276.2500,0.0133,0.0467,0.0000,0.0,12,3,2,1,3,3,0,1
7,634.2667,3,89.5000,54,2864.6333,0.0123,0.0240,7.4482,0.0,11,3,2,3,1,3,0,0
2,49.2500,2,17.0000,77,4130.9379,0.0112,0.0293,43.9940,0.0,11,4,1,1,2,3,0,0
1,16.0000,0,0.0000,77,3586.8333,0.0000,0.0126,0.0000,0.0,12,2,2,1,2,3,0,0
0,0.0000,0,0.0000,2,0.0000,0.2000,0.2000,0.0000,0.0,11,3,2,9,3,3,0,0
1,14.0000,0,0.0000,11,227.2500,0.0182,0.0182,0.0000,0.0,11,1,1,3,2,2,1,0
0,0.0000,0,0.0000,3,52.5000,0.0000,0.0833,0.0000,0.0,11,1,1,9,2,3,0,0
0,0.0000,0,0.0000,1,0.0000,0.2000,0.2000,0.0000,0.0,11,2,6,1,2,3,0,0
10,214.6214,1,114.0000,36,673.6381,0.0194,0.0324,0.0000,0.0,11,1,1,1,2,3,0,0
0,0.0000,0,0.0000,5,975.5000,0.0800,0.1000,0.0000,0.0,11,3,2,3,13,3,0,0
10,137.5000,1,32.5000,145,6165.8788,0.0013,0.0208,0.0000,0.0,11,2,2,6,2,3,0,1
0,0.0000,0,0.0000,44,1502.2917,0.0045,0.0273,0.0000,0.0,12,2,2,1,2,2,0,0
6,237.5000,3,347.5000,22,740.5000,0.0080,0.0200,87.9446,0.0,12,3,2,1,2,3,0,0
0,0.0000,0,0.0000,9,134.7500,0.0833,0.1244,0.0000,0.0,11,1,1,2,1,3,0,0
0,0.0000,2,162.5000,49,572.0610,0.0040,0.0279,0.0000,0.0,12,2,2,1,6,3,0,0
6,62.7500,0,0.0000,46,1098.5248,0.0071,0.0165,0.0000,0.0,11,1,1,4,8,3,0,0
8,964.2500,6,182.1667,134,5889.7305,0.0289,0.0534,0.0000,0.0,11,3,2,1,3,3,0,0
2,131.5000,2,99.0000,96,3541.3245,0.0106,0.0205,0.0000,0.0,11,3,2,1,2,3,0,0
0,0.0000,0,0.0000,1,0.0000,0.2000,0.2000,0.0000,0.0,12,2,2,4,13,3,0,0
2,19.0000,0,0.0000,11,658.9167,0.0000,0.0154,0.0000,0.0,12,2,2,1,2,3,0,0
0,0.0000,0,0.0000,17,2641.4167,0.0176,0.0400,0.0000,0.0,11,3,2,4,13,3,0,0
0,0.0000,0,0.0000,12,364.7500,0.0250,0.0250,0.0000,0.0,11,2,6,3,2,3,0,0
0,0.0000,0,0.0000,100,2781.1250,0.0120,0.0377,0.0000,0.0,12,2,6,3,1,3,0,0
3,27.0000,0,0.0000,2,16.0000,0.0000,0.0500,0.0000,0.0,11,2,2,2,2,2,1,1
0,0.0000,4,115.8000,95,2500.1281,0.0053,0.0118,0.0000,0.0,11,1,1,3,2,3,0,0
7,152.6964,2,13.0000,13,200.2500,0.0200,0.0300,0.0000,0.0,12,2,2,7,1,3,1,0
0,0.0000,0,0.0000,2,19.0000,0.0000,0.1000,0.0000,0.0,11,1,1,1,2,2,1,0
18,1012.5000,6,114.3333,106,3163.0968,0.0117,0.0214,1.3077,0.0,11,3,2,6,13,3,0,0
4,46.0417,4,93.4167,75,6057.9290,0.0104,0.0197,0.0000,0.0,11,3,2,1,2,3,0,1
2,17.0000,0,0.0000,30,1448.9286,0.0439,0.0700,0.0000,0.0,12,3,2,1,13,3,0,0
2,105.5000,1,437.5000,55,1984.0250,0.0000,0.0035,0.0000,0.0,11,3,2,4,6,3,1,0
4,54.5000,0,0.0000,3,21.0000,0.0000,0.0333,0.0000,0.0,11,1,1,2,2,2,0,0
1,44.5000,0,0.0000,31,739.6667,0.0100,0.0522,0.0000,0.0,12,1,8,3,1,3,0,0
3,59.5000,0,0.0000,6,159.0000,0.0000,0.0063,0.0000,0.0,12,3,2,8,6,2,0,0
0,0.0000,0,0.0000,1,56.5000,0.0000,0.1000,0.0000,0.0,11,2,2,3,3,3,0,0
1,5.0000,0,0.0000,37,2235.8281,0.0000,0.0108,50.0760,0.0,11,2,5,7,10,3,0,1
23,322.9417,0,0.0000,62,3142.9412,0.0030,0.0197,7.3119,0.0,11,2,2,1,10,3,1,0
0,0.0000,0,0.0000,11,1289.3333,0.0000,0.0222,0.0000,0.0,12,1,1,6,2,2,0,0
2,34.2500,0,0.0000,55,3227.4833,0.0036,0.0164,0.0000,0.0,11,2,2,3,13,3,0,0
1,6.0000,0,0.0000,14,1183.0000,0.0000,0.0048,17.5336,0.0,11,2,2,6,10,2,1,1
11,151.5250,6,435.2500,72,5251.3827,0.0000,0.0100,13.7752,0.0,12,2,2,4,2,3,0,0
0,0.0000,0,0.0000,21,685.1744,0.0286,0.0432,0.0000,0.0,11,1,1,8,1,3,1,1
1,22.0000,0,0.0000,29,2209.7500,0.0000,0.0351,0.0000,0.0,11,3,2,8,2,3,0,0
0,0.0000,0,0.0000,8,1102.5000,0.0400,0.0906,0.0000,0.0,12,1,1,6,2,3,1,0
0,0.0000,1,20.0000,48,1686.3550,0.0204,0.0337,0.0000,0.0,12,3,2,1,10,3,1,0
0,0.0000,0,0.0000,8,704.1667,0.0125,0.0354,0.0000,0.0,11,3,2,1,3,3,0,0
1,5.0000,0,0.0000,30,1240.6500,0.0000,0.0177,0.0000,0.0,11,2,2,6,2,3,0,0
1,103.0000,0,0.0000,20,1140.6667,0.0000,0.0050,19.1811,0.0,12,3,2,3,2,2,0,1
4,21.0000,0,0.0000,7,56.2500,0.0333,0.0667,0.0000,0.0,11,3,2,1,15,3,1,0
3,44.0000,0,0.0000,15,310.2500,0.0125,0.0125,0.0000,0.0,12,3,2,3,2,3,1,0
0,0.0000,0,0.0000,3,53.0000,0.0667,0.0889,0.0000,0.0,11,1,1,3,2,3,1,0
2,12.0000,0,0.0000,8,91.2500,0.0000,0.0200,0.0000,0.0,12,2,2,6,10,3,0,0
0,0.0000,0,0.0000,7,136.7500,0.0000,0.0381,0.0000,0.0,12,3,2,9,6,3,0,0
3,116.5000,0,0.0000,15,320.2500,0.0000,0.0059,0.0000,0.0,12,1,1,4,6,3,1,0
1,67.5000,1,0.0000,11,816.5000,0.0000,0.0167,0.0000,0.0,12,1,1,6,2,2,0,0
0,0.0000,0,0.0000,95,3208.2083,0.0021,0.0109,5.3644,0.0,11,2,2,1,1,3,0,1
0,0.0000,0,0.0000,5,109.2500,0.0000,0.0800,0.0000,0.0,11,2,10,1,2,3,0,0
6,169.7917,0,0.0000,32,1547.6250,0.0000,0.0132,23.5311,0.0,12,2,2,1,1,3,0,0
0,0.0000,0,0.0000,3,139.0000,0.0000,0.0667,127.3080,0.0,12,2,10,1,2,3,0,1
6,113.2500,2,19.0000,23,2049.7500,0.0222,0.0333,95.3547,0.0,12,1,1,2,2,3,0,1
22,474.4764,3,167.1429,92,2324.8210,0.0146,0.0201,7.9353,0.0,11,3,2,2,13,3,0,1
0,0.0000,0,0.0000,2,17.0000,0.0000,0.1000,0.0000,0.0,11,1,1,1,2,2,0,0
10,263.3583,0,0.0000,69,3416.2792,0.0120,0.0191,0.0000,0.0,11,3,2,1,2,3,0,1
0,0.0000,0,0.0000,13,1245.2500,0.0000,0.0154,0.0000,0.0,12,2,2,1,2,3,1,0
8,440.4615,1,0.0000,89,3236.8656,0.0125,0.0275,7.3290,0.0,11,1,1,1,10,3,1,0
1,42.0000,0,0.0000,19,682.1333,0.0000,0.0217,14.1405,0.0,12,1,1,4,10,3,0,0
3,80.6250,1,54.0000,11,314.2500,0.0373,0.0429,0.0000,0.0,11,3,2,2,13,3,0,0
1,5.0000,0,0.0000,58,2492.2240,0.0089,0.0259,0.0000,0.0,11,3,2,1,2,3,0,0
6,93.5000,0,0.0000,35,1197.9325,0.0000,0.0203,0.0000,0.0,12,2,2,7,2,3,0,0
0,0.0000,0,0.0000,48,3972.0000,0.0000,0.0210,0.0000,0.0,12,2,2,1,2,3,0,0
6,48.6250,0,0.0000,14,211.4702,0.0012,0.0395,0.0000,0.0,11,3,2,6,10,3,0,0
9,866.4280,1,691.0000,36,1617.6126,0.0109,0.0257,0.0000,0.0,11,1,1,1,2,3,1,0
4,234.1667,0,0.0000,24,1589.5833,0.0000,0.0077,61.2041,0.0,11,2,2,2,10,3,0,1
8,459.3333,0,0.0000,25,2408.8155,0.0000,0.0083,81.1952,0.0,11,3,2,7,8,3,1,1
0,0.0000,0,0.0000,8,120.5000,0.0500,0.1125,0.0000,0.0,12,3,2,1,2,3,1,0
0,0.0000,0,0.0000,13,226.0000,0.0000,0.0231,0.0000,0.0,12,2,2,9,8,2,0,0
0,0.0000,1,9.0000,48,1512.7500,0.0041,0.0335,0.0000,0.0,11,2,2,1,2,3,0,1
0,0.0000,0,0.0000,21,591.9000,0.0302,0.0571,0.0000,0.0,12,1,2,1,1,3,1,0
0,0.0000,0,0.0000,13,514.4167,0.0000,0.0240,0.0000,0.0,11,2,2,1,2,3,0,0
0,0.0000,0,0.0000,19,771.7500,0.0211,0.0614,0.0000,0.0,11,3,2,3,1,3,0,0
15,572.5833,2,37.5000,318,13717.4021,0.0042,0.0156,45.1551,0.0,11,2,2,1,2,3,0,1
0,0.0000,2,13.5000,38,531.0369,0.0000,0.0279,0.0000,0.0,12,4,2,1,3,3,0,0
8,171.7500,2,16.0000,49,1494.0833,0.0013,0.0288,0.0000,0.0,11,2,2,1,1,3,0,0
3,46.0000,0,0.0000,59,3478.7500,0.0000,0.0136,0.0000,0.0,11,2,10,3,1,3,1,0
0,0.0000,0,0.0000,4,18.0000,0.0000,0.0750,0.0000,0.0,12,3,2,2,3,2,0,0
0,0.0000,0,0.0000,10,677.6667,0.0000,0.0222,0.0000,0.0,12,4,1,3,2,2,0,0
3,63.5000,0,0.0000,94,4620.0889,0.0022,0.0108,0.0000,0.0,12,2,2,1,2,3,1,0
0,0.0000,0,0.0000,4,27.5000,0.1000,0.1500,0.0000,0.0,12,3,2,1,13,3,0,0
7,53.7500,5,199.0000,77,2194.4904,0.0000,0.0103,44.1286,0.0,11,2,2,2,2,3,0,1
0,0.0000,0,0.0000,8,650.2500,0.0000,0.0250,0.0000,0.0,11,6,2,1,3,3,0,0
0,0.0000,0,0.0000,3,54.5000,0.0000,0.0667,0.0000,0.0,11,2,5,2,3,3,0,0
0,0.0000,0,0.0000,3,402.0000,0.0000,0.0667,0.0000,0.0,11,4,2,3,2,3,0,1
0,0.0000,0,0.0000,6,44.3333,0.0250,0.0944,0.0000,0.0,11,1,1,1,2,3,0,0
3,66.3750,0,0.0000,85,3344.9589,0.0023,0.0128,0.0000,0.0,12,2,2,4,3,3,0,0
0,0.0000,0,0.0000,6,306.2500,0.0536,0.0526,0.0000,0.0,11,3,2,1,13,3,0,0
1,32.7500,0,0.0000,24,553.8333,0.0000,0.0240,8.9587,0.0,12,2,2,1,2,3,0,0
0,0.0000,0,0.0000,10,273.7500,0.0200,0.0533,0.0000,0.0,11,1,1,2,8,3,0,1
0,0.0000,0,0.0000,3,79.5000,0.0000,0.0667,0.0000,0.0,12,4,1,3,2,3,1,0
3,96.0000,0,0.0000,12,175.1750,0.0200,0.0311,0.0000,0.0,12,3,2,8,2,2,0,0
0,0.0000,0,0.0000,27,892.9679,0.0148,0.0228,0.0000,0.0,12,2,2,3,2,3,1,0
8,152.0000,0,0.0000,4,72.5000,0.0000,0.0095,0.0000,0.0,11,2,2,1,8,2,0,0
0,0.0000,0,0.0000,9,668.0000,0.0000,0.0222,0.0000,0.0,11,2,4,9,6,3,0,0
0,0.0000,0,0.0000,6,269.2500,0.0000,0.0083,0.0000,0.0,11,3,2,1,11,2,0,0
0,0.0000,0,0.0000,11,332.2917,0.0000,0.0091,0.0000,0.0,12,2,2,2,2,3,0,0
4,178.1667,4,162.6667,4,214.8333,0.0000,0.0182,0.0000,0.0,12,2,2,2,1,3,0,0
13,301.5617,1,14.0000,55,3328.9038,0.0079,0.0142,38.6020,0.0,11,1,1,1,2,3,0,0
0,0.0000,0,0.0000,5,89.5000,0.0400,0.0533,0.0000,0.0,12,1,1,3,2,3,1,0
0,0.0000,0,0.0000,15,734.2500,0.0000,0.0154,40.4014,0.0,12,2,2,9,2,3,0,1
3,57.0000,0,0.0000,42,3556.5167,0.0000,0.0097,26.9836,0.0,12,2,4,3,1,3,0,0
3,34.2500,2,17.0000,60,2335.1250,0.0016,0.0188,0.0000,0.0,12,2,2,1,2,3,1,0
2,7.0000,0,0.0000,20,454.9167,0.0091,0.0258,0.0000,0.0,11,2,2,1,10,3,0,0
8,164.6250,0,0.0000,43,1110.5792,0.0021,0.0107,16.3559,0.0,11,2,2,3,3,3,0,1
6,331.2500,3,365.2500,6,267.0000,0.0000,0.0214,0.0000,0.0,12,1,2,7,3,3,1,0
0,0.0000,0,0.0000,28,950.8167,0.0322,0.0464,0.0000,0.0,12,3,2,1,1,3,0,0
11,286.9333,0,0.0000,119,7609.8207,0.0032,0.0152,0.0000,0.0,12,2,2,3,1,3,0,0
1,13.7500,0,0.0000,32,855.5417,0.0008,0.0271,22.9550,0.0,11,2,2,2,6,3,0,1
2,42.4000,0,0.0000,24,2095.8190,0.0250,0.0413,0.0000,0.0,12,3,2,3,1,3,0,0
1,46.5000,2,418.5000,88,2085.9726,0.0000,0.0063,0.0000,0.0,11,2,2,1,2,3,1,0
6,133.3333,1,398.0000,129,4653.1902,0.0157,0.0252,6.0176,0.0,11,3,2,1,3,3,0,1
0,0.0000,0,0.0000,37,1156.4167,0.0000,0.0111,0.0000,0.0,11,1,1,9,2,3,1,0
0,0.0000,0,0.0000,5,46.7500,0.0000,0.0400,0.0000,0.0,12,1,1,3,3,3,0,0
7,198.2585,4,492.9000,81,2237.7572,0.0072,0.0182,3.0266,0.0,11,3,2,3,6,3,1,0
5,73.1250,2,53.5000,200,6671.2901,0.0035,0.0122,0.0000,0.0,11,2,2,4,2,3,0,0
1,76.7500,0,0.0000,33,1356.4583,0.0000,0.0208,0.0000,0.0,11,2,2,1,10,3,1,0
1,25.5000,0,0.0000,0,0.0000,0.0000,0.0667,0.0000,0.0,11,1,1,8,8,2,0,1
0,0.0000,0,0.0000,2,0.0000,0.2000,0.2000,0.0000,0.0,12,3,7,3,1,3,0,0
6,358.0833,1,18.0000,93,3422.5250,0.0204,0.0393,0.0000,0.0,11,2,4,2,1,3,0,0
0,0.0000,0,0.0000,76,1777.5205,0.0080,0.0255,0.0000,0.0,11,1,2,1,10,3,1,0
0,0.0000,0,0.0000,9,191.5625,0.0000,0.0247,0.0000,0.0,11,3,3,1,11,2,1,0
0,0.0000,0,0.0000,13,221.5000,0.0000,0.0205,0.0000,0.0,11,2,2,1,2,2,0,0
3,31.1000,0,0.0000,11,975.2894,0.0000,0.0624,0.0000,0.0,11,4,5,1,8,3,0,0
1,27.3333,0,0.0000,3,20.0000,0.0286,0.0857,0.0000,0.0,11,1,1,4,8,3,0,0
0,0.0000,0,0.0000,11,461.0000,0.0364,0.0545,0.0000,0.0,12,2,2,5,6,3,0,0
0,0.0000,0,0.0000,12,201.3333,0.0167,0.0357,0.0000,0.0,11,3,2,1,13,3,1,0
0,0.0000,0,0.0000,5,51.0000,0.0000,0.0400,0.0000,0.0,11,3,2,3,13,3,0,0
9,186.6731,0,0.0000,73,1606.3083,0.0103,0.0191,0.0000,0.0,11,3,2,8,2,3,1,0
2,67.5000,0,0.0000,65,1828.7333,0.0030,0.0180,0.0000,0.0,12,2,2,1,2,2,0,0
1,5.0000,1,17.7500,93,3009.0429,0.0036,0.0181,6.9928,0.0,12,1,2,4,3,3,1,0
0,0.0000,0,0.0000,1,0.0000,0.2000,0.2000,0.0000,0.0,11,2,2,3,1,3,0,0
3,42.5000,0,0.0000,54,5972.4167,0.0035,0.0105,70.3395,0.0,11,2,6,1,3,3,0,1
0,0.0000,2,34.0000,144,5485.0179,0.0055,0.0165,0.0000,0.0,11,2,2,1,13,3,0,0
0,0.0000,0,0.0000,16,1773.2500,0.0438,0.0729,0.0000,0.0,11,2,2,3,13,3,0,0
0,0.0000,0,0.0000,11,496.0000,0.0182,0.0636,0.0000,0.0,12,3,12,2,3,3,0,0
0,0.0000,1,0.0000,11,185.6667,0.0500,0.0833,0.0000,0.0,12,3,2,1,1,3,0,0
0,0.0000,0,0.0000,21,1461.8333,0.0211,0.0368,23.8232,0.0,11,2,2,1,1,3,1,1
0,0.0000,0,0.0000,3,0.0000,0.2000,0.2000,0.0000,0.0,11,1,8,9,1,3,1,0
0,0.0000,0,0.0000,7,914.5000,0.0000,0.0286,0.0000,0.0,11,2,2,2,1,3,0,0
0,0.0000,0,0.0000,5,128.0000,0.0000,0.0400,0.0000,0.0,11,2,2,2,1,3,0,0
0,0.0000,0,0.0000,27,468.5417,0.0148,0.0222,0.0000,0.0,12,3,2,3,3,3,1,0
1,4.0000,0,0.0000,30,1409.5336,0.0000,0.0280,0.0000,0.0,11,3,2,3,2,3,1,0
5,126.2500,0,0.0000,15,286.5167,0.0053,0.0175,0.0000,0.0,12,1,1,2,10,3,0,0
0,0.0000,0,0.0000,17,842.7500,0.0000,0.0400,0.0000,0.0,12,2,5,3,1,3,0,0
0,0.0000,0,0.0000,34,910.2333,0.0000,0.0235,0.0000,0.0,12,2,2,1,2,3,0,0
11,298.0820,4,138.5000,397,11940.0165,0.0070,0.0098,9.2212,0.0,11,1,1,3,3,3,1,1
5,62.0000,0,0.0000,30,3815.1667,0.0000,0.0262,0.0000,0.0,11,2,2,4,2,3,0,0
8,222.8750,4,285.6250,31,1622.8833,0.0054,0.0175,15.2640,0.0,12,3,2,1,2,3,0,0
0,0.0000,0,0.0000,4,96.3333,0.0833,0.0875,0.0000,0.0,12,1,1,2,3,3,0,0
6,131.7500,0,0.0000,32,789.4167,0.0000,0.0075,0.0000,0.0,12,1,1,1,2,3,1,0
0,0.0000,0,0.0000,8,221.0000,0.0000,0.0250,0.0000,0.0,12,3,2,1,1,3,1,0
0,0.0000,0,0.0000,48,1916.8737,0.0174,0.0504,0.0000,0.0,12,2,2,5,1,3,0,0
3,182.6429,3,119.3750,64,2671.0699,0.0003,0.0174,37.5965,0.0,11,2,5,6,2,3,0,1
0,0.0000,0,0.0000,51,6505.3333,0.0360,0.0503,0.0000,0.0,12,2,2,6,1,3,1,0
4,571.2500,1,0.0000,11,470.9167,0.0154,0.0615,0.0000,0.0,11,1,1,1,2,3,1,0
0,0.0000,0,0.0000,20,565.6667,0.0150,0.0267,0.0000,0.0,11,2,4,6,1,3,0,0
2,67.5000,0,0.0000,11,294.0000,0.0000,0.0091,0.0000,0.0,12,1,1,3,8,3,1,0
0,0.0000,0,0.0000,15,278.2917,0.0000,0.0178,0.0000,0.0,12,2,2,9,10,3,0,0
3,103.0000,2,58.5000,94,2807.1497,0.0000,0.0028,0.0000,0.0,11,2,2,7,2,2,1,0
3,88.0000,0,0.0000,7,64.0000,0.0000,0.0222,0.0000,0.0,12,3,2,1,2,2,0,0
9,509.8333,2,23.0000,27,1438.8542,0.0210,0.0433,0.0000,0.0,12,1,1,3,2,3,0,0
2,90.0000,1,47.5000,40,1186.1417,0.0000,0.0138,0.0000,0.0,11,2,10,3,2,3,0,0
0,0.0000,0,0.0000,3,70.0000,0.0000,0.0667,0.0000,0.0,11,1,1,2,2,2,1,0
4,226.0000,0,0.0000,81,4836.4869,0.0024,0.0107,5.3123,0.0,11,2,2,1,2,3,0,1
9,283.2500,0,0.0000,38,1166.1667,0.0000,0.0048,18.6059,0.0,11,1,1,9,20,2,0,1
4,99.1250,0,0.0000,38,876.3000,0.0000,0.0175,0.0000,0.0,11,4,1,7,3,3,0,0
4,390.5000,0,0.0000,27,1285.5833,0.0000,0.0069,14.6722,0.0,12,2,2,8,2,3,0,1
0,0.0000,0,0.0000,11,357.3333,0.0000,0.0222,0.0000,0.0,12,1,1,3,2,2,0,0
6,571.5000,0,0.0000,49,1196.2500,0.0078,0.0190,0.0000,0.0,12,2,2,3,13,3,1,0
0,0.0000,0,0.0000,5,94.8000,0.0700,0.0578,0.0000,0.0,11,3,2,7,13,3,0,0
2,133.5000,0,0.0000,4,454.3333,0.0000,0.0250,0.0000,0.0,11,3,2,1,3,2,0,0
0,0.0000,0,0.0000,33,777.1167,0.0000,0.0151,0.0000,0.0,11,2,2,6,2,2,1,0
0,0.0000,0,0.0000,2,84.0000,0.1500,0.1667,0.0000,0.0,11,3,2,6,3,3,1,0
13,278.1520,1,46.5000,150,5575.6146,0.0001,0.0172,1.5296,0.0,12,2,2,2,1,3,0,1
11,227.2273,0,0.0000,44,2038.0523,0.0077,0.0284,0.0000,0.0,11,2,2,3,8,3,1,0
3,33.0000,0,0.0000,17,386.4167,0.0000,0.0100,0.0000,0.0,12,2,2,1,2,2,0,1
0,0.0000,0,0.0000,9,79.7500,0.0000,0.0250,0.0000,0.0,12,2,4,1,2,3,1,0
0,0.0000,0,0.0000,4,18.0000,0.0500,0.1000,0.0000,0.0,11,2,2,1,13,3,0,0
0,0.0000,0,0.0000,50,999.8333,0.0000,0.0090,0.0000,0.0,12,2,2,1,8,2,1,0
3,112.7500,6,287.5000,27,1491.5000,0.0140,0.0213,5.7730,0.0,11,1,1,1,2,3,0,0
0,0.0000,0,0.0000,2,35.5000,0.0000,0.1000,0.0000,0.0,12,2,6,1,11,3,1,0
0,0.0000,0,0.0000,8,444.6333,0.0000,0.0250,0.0000,0.0,11,2,4,1,10,3,0,0
0,0.0000,0,0.0000,5,93.0000,0.0000,0.0400,0.0000,0.0,11,2,2,1,3,3,1,0
0,0.0000,2,248.5000,121,4218.0748,0.0100,0.0265,0.6245,0.0,12,2,2,1,2,3,0,0
1,10.0000,0,0.0000,9,700.0000,0.0000,0.0111,29.6219,0.0,12,2,2,9,10,3,0,1
2,115.0000,0,0.0000,97,1940.2935,0.0172,0.0324,0.0000,0.0,11,1,1,3,10,3,1,0
4,55.2500,0,0.0000,27,705.5000,0.0000,0.0079,0.0000,0.0,11,1,1,9,3,3,0,0
6,91.7500,0,0.0000,11,380.6667,0.0000,0.0051,0.0000,0.0,12,2,2,1,2,3,1,0
15,2657.3181,13,1949.1667,343,29970.4660,0.0053,0.0290,0.0000,0.0,12,2,2,1,2,3,0,0
3,37.5000,0,0.0000,18,607.5000,0.0000,0.0105,361.7637,0.0,11,2,2,3,2,2,0,1
0,0.0000,0,0.0000,9,53.0000,0.0667,0.1111,0.0000,0.0,12,2,5,3,1,3,1,0
0,0.0000,0,0.0000,6,112.7083,0.0400,0.0233,0.0000,0.0,11,3,2,6,11,2,1,0
10,274.2500,5,247.7500,61,2267.3310,0.0027,0.0053,48.6095,0.0,11,2,2,1,2,3,0,1
0,0.0000,0,0.0000,12,252.7500,0.0000,0.0167,0.0000,0.0,12,2,2,7,3,3,0,0
0,0.0000,0,0.0000,27,857.1833,0.0000,0.0173,0.0000,0.0,11,2,2,9,10,3,0,0
0,0.0000,1,15.0000,103,3626.0032,0.0075,0.0351,0.0000,0.0,11,1,1,4,2,3,1,0
0,0.0000,0,0.0000,7,512.2500,0.0000,0.0143,0.0000,0.0,12,3,2,1,11,2,0,0
